date,sales,customers,promo_share,pct_stores_open,year,month,quarter,day_of_week,day_of_year,is_weekend,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,is_construction_peak,is_post_monsoon_peak,is_monsoon_dip,trend_days
2025-03-01,209774.48,583,0.15,1.0,2025,3,1,5,60,1,9,111063.2,163851.6,163353.08,164247.32,145832.36285714287,17074.82040867894,137554.5314285714,36092.91986239813,140015.413,27413.150678458922,1,0,0,1886
2025-03-02,192505.01,539,0.2,1.0,2025,3,1,6,61,1,9,209774.48,160423.58,153852.87,158683.19,152392.7742857143,29472.940704560406,140870.3457142857,40507.65963322907,142391.29166666666,30221.95213860617,1,0,0,1887
2025-03-03,184237.26,506,0.3,1.0,2025,3,1,0,62,0,10,192505.01,146096.91,144446.87,147896.43,156975.83571428573,33189.83743009939,143631.21285714285,42717.49376133145,145146.41933333332,30912.79691777167,1,0,0,1888
2025-03-04,181408.73,521,0.2,1.0,2025,3,1,1,63,0,10,184237.26,147384.13,140364.13999999998,141810.92,162424.45714285717,34220.8848339336,146473.38357142857,44077.981804164476,145812.7506666667,31547.642613430755,1,0,0,1889
2025-03-05,179292.7,501,0.15,1.0,2025,3,1,2,64,0,10,181408.73,145636.71,140292.12,144106.35,167285.11428571428,34144.84590981842,149405.13999999998,44995.82294420909,146570.26866666664,32134.72147818444,1,0,0,1890
2025-03-06,177461.54,507,0.1,1.0,2025,3,1,3,65,0,10,179292.7,146370.41,142084.06,145541.85,172093.11285714287,32936.6406098122,152190.89571428573,45591.56981131801,147616.81100000002,32685.919510285537,1,0,0,1891
2025-03-07,139497.31,394,0.15,1.0,2025,3,1,4,66,0,10,177461.54,111063.2,20543.76,105903.49,176534.70285714287,30924.645736516097,154717.85857142857,45967.16708587011,148805.165,33112.83979253321,1,0,0,1892
2025-03-08,203226.97,592,0.05,1.0,2025,3,1,5,67,1,10,139497.31,209774.48,163851.6,165863.46,180596.71857142862,21243.639303776872,163214.54071428574,25850.177377682125,148651.5303333333,33146.06847681726,1,0,0,1893
2025-03-09,192399.64,564,0.05,1.0,2025,3,1,6,68,1,10,203226.97,192505.01,160423.58,156229.71,179661.36000000004,19842.780019239428,166027.06714285715,27979.190206569525,150574.3676666667,34600.719152057165,1,0,0,1894
2025-03-10,191871.23,544,0.3,1.0,2025,3,1,0,69,0,11,192399.64,184237.26,146096.91,153702.91999999998,179646.30714285717,19831.449599343916,168311.07142857142,28780.249869104307,153457.57266666665,34352.91644068153,1,0,0,1895
2025-03-11,181317.3,505,0.25,1.0,2025,3,1,1,70,0,11,191871.23,181408.73,147384.13,146094.83,180736.8742857143,20329.63720426792,171580.66571428571,28662.337686744646,154324.49833333335,34998.87653235438,1,0,0,1896
2025-03-12,178962.61000000002,505,0.25,1.0,2025,3,1,2,71,0,11,181317.3,179292.7,145636.71,141995.98,180723.81285714285,20329.162971970003,174004.46357142858,27882.952309756107,155160.75133333335,35343.9851660903,1,0,0,1897
2025-03-13,169975.44,492,0.0,1.0,2025,3,1,3,72,0,11,178962.61000000002,177461.54,146370.41,136024.91,180676.65714285715,20333.418259562663,176384.885,26671.061053620164,156002.74099999998,35607.94958753852,1,0,0,1898
2025-03-14,128690.6,364,0.05,1.0,2025,3,1,4,73,0,11,169975.44,139497.31,111063.2,118248.29,179607.2142857143,20723.820845560538,178070.95857142858,25340.608833806284,156798.76133333333,35645.72630323068,1,0,0,1899
2025-03-15,208382.33000000002,583,0.2,1.0,2025,3,1,5,74,1,11,128690.6,203226.97,209774.48,163353.08,178063.39857142858,24303.203226552483,179330.05857142858,21968.665400834583,156355.24866666665,35917.991649865064,1,0,0,1900
2025-03-16,192575.01,588,0.15,1.0,2025,3,1,6,75,1,11,208382.33000000002,192399.64,192505.01,153852.87,178799.8785714286,25252.424236178,179230.61928571432,21822.928341288327,158767.16266666667,36921.13507804941,1,0,0,1901
2025-03-17,191330.95,542,0.3,1.0,2025,3,1,0,76,0,12,192575.01,191871.23,184237.26,144446.87,178824.93142857144,25268.247268935047,179235.6192857143,21826.211452424086,161244.72000000003,36600.819209332636,1,0,0,1902
2025-03-18,173978.97,497,0.05,1.0,2025,3,1,1,77,0,12,191330.95,181317.3,181408.73,140364.13999999998,178747.74857142856,25222.538908696526,179742.31142857144,22032.618966892183,162177.31566666666,37010.540460621654,1,0,0,1903
2025-03-19,175666.37,511,0.05,1.0,2025,3,1,2,78,0,12,173978.97,178962.61000000002,179292.7,140292.12,177699.41571428571,25250.42724413443,179211.61428571428,22078.82396914487,162848.1856666667,37036.84265564506,1,0,0,1904
2025-03-20,172015.25,494,0.15,1.0,2025,3,1,3,79,0,12,175666.37,169975.44,177461.54,142084.06,177228.52428571432,25253.679269822453,178952.5907142857,22099.061865557986,163888.83566666668,36940.45187714171,1,0,0,1905
2025-03-21,139459.85,389,0.2,1.0,2025,3,1,4,80,0,12,172015.25,128690.6,139497.31,20543.76,177519.92571428575,25167.659451343367,178563.57,22175.134556383677,164943.8726666667,36696.587633006995,1,0,0,1906
2025-03-22,211223.99,618,0.2,1.0,2025,3,1,5,81,1,12,139459.85,208382.33000000002,203226.97,163851.6,179058.38999999998,21787.4761453653,178560.89428571428,22180.212683548718,164916.13033333333,36716.17617097627,1,0,0,1907
2025-03-23,180876.3,518,0.0,1.0,2025,3,1,6,82,1,12,211223.99,192575.01,192399.64,160423.58,179464.3414285714,22441.566682568653,179132.11000000002,22953.79700103797,167220.79466666668,37397.2248124192,1,0,0,1908
2025-03-24,182381.21,495,0.3,1.0,2025,3,1,0,83,0,13,180876.3,191330.95,191871.23,146096.91,177793.09714285712,21726.696655608303,178309.0142857143,22645.985197975653,172565.21266666666,25170.76608987747,1,0,0,1909
2025-03-25,182380.91999999998,486,0.05,1.0,2025,3,1,1,84,0,13,182381.21,173978.97,181317.3,147384.13,176514.56285714285,21050.062769340053,177631.15571428573,22348.88499040186,173182.86633333334,25176.917711004007,1,0,0,1910
2025-03-26,23020.27,63,0.15,0.4,2025,3,1,2,85,0,13,182380.91999999998,175666.37,178962.61000000002,145636.71,177714.8414285714,21120.807631362288,177707.12857142856,22364.18217890995,173914.77766666666,25112.280520244698,1,0,0,1911
2025-03-27,238611.06,686,0.1,1.0,2025,3,1,3,86,0,13,23020.27,172015.25,169975.44,146370.41,155908.25571428568,62281.69209417344,166568.38999999998,46979.11434678839,169812.22300000003,37036.12513877373,1,0,0,1912
2025-03-28,188945.16,555,0.2,1.0,2025,3,1,4,87,0,13,238611.06,139459.85,128690.6,111063.2,165421.94285714286,69786.34285101497,171470.9342857143,50788.80293537676,172853.12066666668,38832.71427986799,1,0,0,1913
2025-03-29,273738.14,786,0.1,1.0,2025,3,1,5,88,1,13,188945.16,211223.99,208382.33000000002,209774.48,172491.27285714285,69222.20908518833,175774.83142857143,49419.23845333544,174296.73566666667,38590.293242711814,1,0,0,1914
2025-03-30,66263.99,178,0.05,1.0,2025,3,1,6,89,1,13,273738.14,180876.3,192575.01,192505.01,181421.86571428573,78467.29859344328,180443.10357142854,55454.66397599553,178542.32666666666,42245.209149539805,1,0,0,1915
2025-03-31,241094.47,687,0.05,1.0,2025,3,1,0,90,0,14,66263.99,182381.21,191330.95,184237.26,165048.6785714286,89747.02556620729,171420.88785714286,63079.88731625688,177049.01966666666,45387.66601470596,1,0,0,1916
2025-04-01,239313.88,707,0.15,1.0,2025,4,2,1,91,0,14,241094.47,182380.91999999998,173978.97,181408.73,173436.28714285715,94266.69038189079,174975.425,65638.31525500317,178093.01933333333,46512.635456757496,1,0,0,1917
2025-04-02,232467.65,660,0.05,1.0,2025,4,2,2,92,0,14,239313.88,23020.27,175666.37,179292.7,181569.56714285715,97565.40760956646,179642.2042857143,67847.4475730411,179653.315,47780.599542157266,1,0,0,1918
2025-04-03,180656.9,538,0.2,1.0,2025,4,2,3,93,0,14,232467.65,238611.06,172015.25,177461.54,211490.62142857144,68677.87290336282,183699.4385714286,69274.73410228643,181260.99466666667,48741.89145582196,1,0,0,1919
2025-04-04,129164.03,352,0.0,1.0,2025,4,2,4,94,0,14,180656.9,188945.16,139459.85,139497.31,203211.4557142857,68356.04027630953,184316.69928571428,69201.07648761777,181235.93366666665,48742.00615664873,1,0,0,1920
2025-04-05,207894.65,599,0.2,1.0,2025,4,2,5,95,1,14,129164.03,273738.14,211223.99,203226.97,194671.2942857143,73941.69213470569,183581.28357142856,69766.84529161027,179564.978,49661.49412748656,1,0,0,1921
2025-04-06,197797.81,545,0.2,1.0,2025,4,2,6,96,1,14,207894.65,66263.99,180876.3,192399.64,185265.0814285714,65964.88482190655,183343.47357142856,69670.98167779183,180579.415,49927.1639703885,1,0,0,1922
2025-04-07,181913.29,515,0.05,1.0,2025,4,2,0,97,0,15,197797.81,241094.47,182381.21,191871.23,204055.62714285712,40067.47110390478,184552.15285714282,69771.59558756559,182522.765,49404.85975681484,1,0,0,1923
2025-04-08,185469.45,547,0.25,1.0,2025,4,2,1,98,0,15,181913.29,239313.88,182380.91999999998,181317.3,195601.17285714284,37082.06232362835,184518.72999999998,69772.82759946406,181812.30899999998,49249.86601885548,1,0,0,1924
2025-04-09,173619.27,526,0.05,1.0,2025,4,2,2,99,0,15,185469.45,232467.65,23020.27,178962.61000000002,187909.11142857143,31696.87801711486,184739.3392857143,69770.43092249811,181581.30266666666,49214.73425579614,1,0,0,1925
2025-04-10,170346.97,504,0.15,1.0,2025,4,2,3,100,0,15,173619.27,180656.9,238611.06,169975.44,179502.19999999998,25007.184121929673,195496.4107142857,52354.90115522503,180972.90399999998,49195.95541958292,1,0,0,1926
2025-04-11,136113.87,374,0.05,1.0,2025,4,2,4,101,0,15,170346.97,129164.03,188945.16,128690.6,178029.35285714286,25230.456131323725,190620.4042857143,51196.62625466992,180607.22633333332,49234.06415376441,1,0,0,1927
2025-04-12,205797.32,607,0.1,1.0,2025,4,2,5,102,1,15,136113.87,207894.65,273738.14,208382.33000000002,179022.18714285715,23027.676772926592,186846.7407142857,53236.06162115114,179178.93500000003,49900.43626053079,1,0,0,1928
2025-04-13,195250.25,552,0.15,1.0,2025,4,2,6,103,1,15,205797.32,197797.81,66263.99,192575.01,178722.56857142856,22599.054605640933,181993.825,47492.76499759507,180372.99766666666,50100.79948463309,1,0,0,1929
2025-04-14,27807.699999999997,79,0.2,0.35,2025,4,2,0,104,0,16,195250.25,181913.29,241094.47,191330.95,178358.63142857142,22258.61586199393,191207.1292857143,33873.36585342008,182591.65266666666,49198.82346123609,1,0,0,1930
2025-04-15,179461.64,546,0.05,1.0,2025,4,2,1,105,0,16,27807.699999999997,185469.45,239313.88,173978.97,156343.54714285716,60872.784948410095,175972.36000000002,52533.88348325895,176572.49833333335,56446.86517922199,1,0,0,1931
2025-04-16,175267.96,495,0.2,1.0,2025,4,2,2,106,0,16,179461.64,173619.27,232467.65,175666.37,155485.28857142857,60434.46509778457,171697.19999999998,49319.72993911477,176135.386,56369.392469014034,1,0,0,1932
2025-04-17,175437.78,476,0.1,1.0,2025,4,2,3,107,0,16,175267.96,170346.97,180656.9,172015.25,155720.8157142857,60520.06819378997,167611.50785714286,46166.6440577727,175599.95300000004,56296.31898914794,1,0,0,1933
2025-04-18,133593.35,366,0.2,1.0,2025,4,2,4,108,0,16,175437.78,136113.87,129164.03,139459.85,156448.07428571428,60755.25201074187,167238.71357142858,46074.17925945634,175648.58,56295.50058481456,1,0,0,1934
2025-04-19,209388.38999999998,610,0.1,1.0,2025,4,2,5,109,1,16,133593.35,205797.32,207894.65,211223.99,156088.0,60903.14012859101,167555.0935714286,45807.05147274759,174246.146,56816.69121466313,1,0,0,1935
2025-04-20,197984.16,553,0.25,1.0,2025,4,2,6,110,1,16,209388.38999999998,195250.25,197797.81,180876.3,156601.00999999998,61404.70623875359,167661.78928571427,45909.86406638462,175491.91733333332,57174.68623825161,1,0,0,1936
2025-04-21,189943.21,504,0.2,1.0,2025,4,2,0,111,0,17,197984.16,27807.699999999997,181913.29,182381.21,156991.56857142856,61699.48850269699,167675.10000000003,45919.299598075806,177442.72766666667,56900.64508512462,1,0,0,1937
2025-04-22,174688.76,521,0.0,1.0,2025,4,2,1,112,0,17,189943.21,179461.64,185469.45,182380.91999999998,180153.7842857143,24093.16087315275,168248.66571428574,46160.34258988947,176733.36833333332,56596.82322503655,1,0,0,1938
2025-04-23,174443.11,486,0.1,1.0,2025,4,2,2,113,0,17,174688.76,175267.96,173619.27,23020.27,179471.9442857143,24183.380971890994,167478.61642857143,45940.36410606129,176527.117,56592.47906893942,1,0,0,1939
2025-04-24,177320.44,500,0.05,1.0,2025,4,2,3,114,0,17,174443.11,175437.78,170346.97,238611.06,179354.10857142854,24209.27503044867,167537.4621428571,45949.36156711933,176262.51366666667,56582.720696304794,1,0,0,1940
2025-04-25,138980.52,381,0.1,1.0,2025,4,2,4,115,0,17,177320.44,133593.35,136113.87,188945.16,179623.06000000003,24168.939499841337,168035.56714285715,46019.90336182802,176093.83099999998,56571.39366575566,1,0,0,1941
2025-04-26,197114.92,532,0.0,1.0,2025,4,2,5,116,1,17,138980.52,209388.38999999998,205797.32,273738.14,180392.65571428573,22486.150297851156,168240.32785714287,45873.088817290765,179959.17266666665,49237.99053557192,1,0,0,1942
2025-04-27,188358.95,517,0.05,1.0,2025,4,2,6,117,1,17,197114.92,197984.16,195250.25,66263.99,178639.30285714287,20211.89222416388,167620.1564285714,45382.352928706605,178575.968,48103.297532590004,1,0,0,1943
2025-04-28,189383.78,548,0.3,1.0,2025,4,2,0,118,0,18,188358.95,189943.21,27807.699999999997,241094.47,177264.27285714285,18965.480105906052,167127.9207142857,45096.08271368051,178556.42766666666,48099.05903126422,1,0,0,1944
2025-04-29,176974.72,492,0.05,1.0,2025,4,2,1,119,0,18,189383.78,174688.76,179461.64,239313.88,177184.35428571427,18904.227531392455,178669.0692857143,20862.11623115273,175744.61566666665,44687.63213348879,1,0,0,1945
2025-04-30,181403.22,515,0.15,1.0,2025,4,2,2,120,0,18,176974.72,174443.11,175267.96,232467.65,177510.91999999998,18873.65161138037,178491.43214285714,20865.436084862344,179434.97333333333,39618.653336750576,1,0,0,1946
2025-05-01,25165.15,68,0.25,0.4,2025,5,2,3,121,0,18,181403.22,177320.44,175437.78,180656.9,178505.22142857144,18868.43238791731,178929.665,20856.953392277555,177445.265,37875.79764154422,1,0,0,1947
2025-05-02,139759.37,377,0.1,1.0,2025,5,2,4,122,0,18,25165.15,138980.52,133593.35,129164.03,156768.75142857144,61019.88930794647,168195.90571428573,46138.1746972989,170306.97400000002,45271.42560497149,1,0,0,1948
2025-05-03,203374.02,602,0.05,1.0,2025,5,2,5,123,1,18,139759.37,197114.92,209388.38999999998,207894.65,156880.01571428572,60982.74696988967,168636.33571428573,45810.72190459442,167216.69799999997,44029.09289344401,1,0,0,1949
2025-05-04,185880.65,529,0.05,1.0,2025,5,2,6,124,1,18,203374.02,188358.95,197984.16,197797.81,157774.17285714284,61712.533654879866,168206.73785714287,45425.74850915861,167973.93533333333,44461.44407298778,1,0,0,1950
2025-05-05,180455.3,517,0.1,1.0,2025,5,2,0,125,0,19,185880.65,189383.78,189943.21,181913.29,157420.13000000003,61514.61736953115,167342.20142857142,44927.88284032035,169864.48933333333,43957.26612407149,1,0,0,1951
2025-05-06,170805.35,488,0.1,1.0,2025,5,2,1,126,0,19,180455.3,176974.72,174688.76,185469.45,156144.63285714286,60830.15259117704,166664.49357142855,44631.31728111614,168949.84433333334,43420.863805133566,1,0,0,1952
2025-05-07,181632.19,519,0.15,1.0,2025,5,2,2,127,0,19,170805.35,181403.22,174443.11,173619.27,155263.2942857143,60521.96788304327,166387.10714285713,44589.658083663555,168050.09566666666,43080.8071284064,1,0,0,1953
2025-05-08,171520.98,498,0.1,1.0,2025,5,2,3,128,0,19,181632.19,25165.15,177320.44,170346.97,155296.0042857143,60538.50982893798,166900.61285714284,44730.74200132705,168040.7256666667,43077.71839348456,1,0,0,1954
2025-05-09,140437.05,391,0.1,1.0,2025,5,2,4,129,0,19,171520.98,139759.37,138980.52,136113.87,176203.98,19402.205606432006,166486.3657142857,44653.609747247625,167575.77666666667,42958.228005908786,1,0,0,1955
2025-05-10,198363.15,555,0.1,1.0,2025,5,2,5,130,1,19,140437.05,203374.02,197114.92,205797.32,176300.79142857142,19190.586106949482,166590.40357142856,44586.24054005013,166469.70266666665,43223.61899488537,1,0,0,1956
2025-05-11,193219.2,555,0.1,1.0,2025,5,2,6,131,1,19,198363.15,185880.65,188358.95,195250.25,175584.95285714284,18073.33467293976,166679.56285714285,44653.17372867215,167403.5753333333,43611.194057908084,1,0,0,1957
2025-05-12,175931.64,492,0.0,1.0,2025,5,2,0,132,0,20,193219.2,180455.3,189383.78,27807.699999999997,176633.31714285715,18961.119763477007,167026.7235714286,44853.13318743033,169307.08633333334,43444.316862094805,1,0,0,1958
2025-05-13,174710.74,503,0.1,1.0,2025,5,2,1,133,0,20,175931.64,170805.35,176974.72,179461.64,175987.08000000002,18886.087546341147,166065.85642857142,44479.883164798935,168311.56366666668,42918.313331598205,1,0,0,1959
2025-05-14,179297.13,520,0.15,1.0,2025,5,2,2,134,0,20,174710.74,181632.19,181403.22,175267.96,176544.99285714288,18764.79712812403,165904.14357142858,44441.270385734344,167626.91333333336,42636.661095441836,1,0,0,1960
2025-05-15,181313.37,520,0.1,1.0,2025,5,2,3,135,0,20,179297.13,171520.98,25165.15,175437.78,176211.41285714283,18679.852882744704,165753.70857142858,44388.30282610098,172676.56100000002,33497.54211509787,1,0,0,1961
2025-05-16,132033.88,350,0.05,1.0,2025,5,2,4,136,0,20,181313.37,140437.05,139759.37,133593.35,177610.32571428572,18636.66873108376,176907.15285714288,18291.54565462425,172738.28533333333,33512.17863069689,1,0,0,1962
2025-05-17,203582.88,583,0.1,1.0,2025,5,2,5,137,1,20,132033.88,198363.15,203374.02,209388.38999999998,176409.87285714285,21483.42343736333,176355.33214285714,19570.264162278672,171297.1493333333,34319.52322191265,1,0,0,1963
2025-05-18,194785.06,527,0.15,1.0,2025,5,2,6,138,1,20,203582.88,193219.2,185880.65,197984.16,177155.54857142858,22441.62282275522,176370.2507142857,19592.512040722744,172235.31933333335,34817.692314494976,1,0,0,1964
2025-05-19,180426.48,518,0.1,1.0,2025,5,2,0,139,0,21,194785.06,175931.64,180455.3,189943.21,177379.24285714285,22635.39673303041,177006.28,20063.857489717022,174275.043,34263.861567598615,1,0,0,1965
2025-05-20,176492.29,512,0.1,1.0,2025,5,2,1,140,0,21,180426.48,174710.74,170805.35,174688.76,178021.36285714287,22651.236114474697,177004.22142857144,20063.477870789022,173309.646,33642.792626088354,1,0,0,1966
2025-05-21,183605.13999999998,532,0.2,1.0,2025,5,2,2,141,0,21,176492.29,179297.13,181632.19,174443.11,178275.86999999997,22617.822647866113,177410.43142857144,19985.73885863758,172593.25033333333,33326.59095404849,1,0,0,1967
2025-05-22,177184.47,497,0.15,1.0,2025,5,2,3,142,0,21,183605.13999999998,181313.37,171520.98,177320.44,178891.30000000002,22708.67042979012,177551.35642857145,20024.715461926007,172381.98133333333,33232.76833748769,1,0,0,1968
2025-05-23,139220.11000000002,409,0.1,1.0,2025,5,2,4,143,0,21,177184.47,132033.88,140437.05,138980.52,178301.45714285714,22688.88758667296,177955.89142857143,19950.58909320788,172465.1716666667,33241.86439253052,1,0,0,1969
2025-05-24,213042.91,586,0.2,1.0,2025,5,2,5,144,1,21,139220.11000000002,203582.88,198363.15,197114.92,179328.06142857144,20281.35147057606,177868.96714285715,20128.490306524083,171291.07166666666,33787.15908974697,1,0,0,1970
2025-05-25,192825.46,581,0.05,1.0,2025,5,2,6,145,1,21,213042.91,194785.06,193219.2,188358.95,180679.4942857143,22374.127542499093,178917.5214285714,21606.32347989485,172481.82066666667,34626.040473650726,1,0,0,1971
2025-05-26,186373.89,522,0.15,1.0,2025,5,2,0,146,0,22,192825.46,180426.48,175931.64,189383.78,180399.55142857143,22179.639397120565,178889.3971428571,21586.522607729177,174276.65199999997,34222.80023263223,1,0,0,1972
2025-05-27,180597.74,512,0.25,1.0,2025,5,2,1,147,0,22,186373.89,176492.29,174710.74,176974.72,181249.18142857144,22294.458657469153,179635.27214285714,21656.75263428829,173918.6176666667,34031.28005414734,1,0,0,1973
2025-05-28,173966.55,490,0.2,1.0,2025,5,2,2,148,0,22,180597.74,183605.13999999998,179297.13,181403.22,181835.6742857143,22202.274146840937,180055.77214285714,21610.88400047493,173659.91066666663,33947.11517857792,1,0,0,1974
2025-05-29,164808.66,476,0.05,1.0,2025,5,2,3,149,0,22,173966.55,177184.47,181313.37,25165.15,180458.73285714284,22372.47638645483,179675.01642857143,21672.150570001246,173146.00300000003,33817.320173429325,1,0,0,1975
2025-05-30,137483.95,398,0.2,1.0,2025,5,2,4,150,0,22,164808.66,139220.11000000002,132033.88,139759.37,178690.76,23149.838318319304,178496.10857142857,22022.25142722683,172740.46766666663,33842.76096123058,1,0,0,1976
2025-05-31,210569.57,630,0.15,1.0,2025,5,2,5,151,1,22,137483.95,213042.91,203582.88,203374.02,178442.73714285714,23647.1578862235,178885.3992857143,21169.410184423843,171276.492,34400.442876211055,1,0,0,1977
2025-06-01,194591.03,544,0.1,1.0,2025,6,2,6,152,1,22,210569.57,192825.46,194785.06,185880.65,178089.40285714288,23055.064405463054,179384.4485714286,21867.2665025191,177456.63933333333,21470.042254689335,1,0,0,1978
2025-06-02,184982.83000000002,538,0.05,1.0,2025,6,2,0,153,0,23,194591.03,186373.89,180426.48,180455.3,178341.62714285715,23251.963956665735,179370.5892857143,21856.813887473032,179284.36133333336,20460.394807914054,1,0,0,1979
2025-06-03,242355.71,698,0.05,1.0,2025,6,2,1,154,0,23,184982.83000000002,180597.74,176492.29,170805.35,178142.90428571426,23177.7007071392,179696.04285714286,21907.609379296,178671.32166666668,19983.69272825069,1,0,0,1980
2025-06-04,233530.04,663,0.1,1.0,2025,6,2,2,155,0,23,242355.71,173966.55,183605.13999999998,181632.19,186965.4714285714,33654.19543633739,184400.57285714286,27519.75088228175,180553.82366666666,23102.846343246376,1,0,0,1981
2025-06-05,242947.16,692,0.15,1.0,2025,6,2,3,156,0,23,233530.04,164808.66,177184.47,171520.98,195474.54142857142,37166.486707081225,187966.63714285713,30483.808284134153,182322.98166666666,25045.528167749337,1,0,0,1982
2025-06-06,48653.13,126,0.15,1.0,2025,6,2,4,157,0,23,242947.16,137483.95,139220.11000000002,140437.05,206637.1842857143,38142.5122975883,192663.97214285718,33601.86207920298,184727.70866666667,27266.39320627144,1,0,0,1983
2025-06-07,281032.5,774,0.2,1.0,2025,6,2,5,158,1,23,48653.13,210569.57,213042.91,198363.15,193947.06714285715,68042.42004185176,186194.90214285714,49594.58630358509,180295.07333333333,36895.70145948548,1,0,0,1984
2025-06-08,273723.8,761,0.3,1.0,2025,6,2,6,159,1,23,281032.5,194591.03,192825.46,193219.2,204013.19999999998,75693.3521417252,191051.30142857143,55413.32020039716,183945.45733333335,41167.77117274494,1,0,0,1985
2025-06-09,260431.25,766,0.15,1.0,2025,6,2,0,160,0,24,273723.8,184982.83000000002,186373.89,175931.64,215317.88142857145,79846.85451970735,196829.75428571427,59667.27995289817,188388.34900000002,43439.91761480537,1,0,0,1986
2025-06-10,185615.88,540,0.2,1.0,2025,6,2,1,161,0,24,260431.25,242355.71,180597.74,174710.74,226096.22714285715,80161.20485671214,202119.5657142857,61909.655982632656,190457.28566666666,45366.71831543058,1,0,0,1987
2025-06-11,174728.62,503,0.15,1.0,2025,6,2,2,162,0,24,185615.88,233530.04,173966.55,179297.13,217990.53714285715,81106.19050959314,202478.0042857143,61789.876887903796,190203.84166666667,45371.99455719566,1,0,0,1988
2025-06-12,172365.21,484,0.05,1.0,2025,6,2,3,163,0,24,174728.62,242947.16,164808.66,181313.37,209590.33428571429,82265.28054958423,202532.43785714285,61763.15763665143,190163.741,45385.5731734375,1,0,0,1989
2025-06-13,143885.45,395,0.3,1.0,2025,6,2,4,164,0,24,172365.21,48653.13,137483.95,132033.88,199507.19857142857,81819.72355829575,203072.19142857142,61440.30178346834,190085.55666666667,45415.122196024255,1,0,0,1990
2025-06-14,207588.92,601,0.15,1.0,2025,6,2,5,165,1,24,143885.45,281032.5,210569.57,203582.88,213111.8157142857,56580.37444688658,203529.44142857144,60936.3884867671,188905.16733333335,46159.29186356836,1,0,0,1991
2025-06-15,194146.4,566,0.25,1.0,2025,6,2,6,166,1,24,207588.92,273723.8,194591.03,194785.06,202619.8757142857,48053.35580335931,203316.53785714283,60915.10240204558,189781.019,46259.44834626993,1,0,0,1992
2025-06-16,185165.78,534,0.1,1.0,2025,6,2,0,167,0,25,194146.4,260431.25,184982.83000000002,180426.48,191251.67571428572,36437.45775745427,203284.77857142856,60920.11725852069,191851.43633333332,44957.40740174203,1,0,0,1993
2025-06-17,171169.28,497,0.0,1.0,2025,6,2,1,168,0,25,185165.78,185615.88,242355.71,176492.29,180499.4657142857,20033.656913893217,203297.84642857144,60915.908825988954,191237.533,44917.414962052375,1,0,0,1994
2025-06-18,169153.23,472,0.05,1.0,2025,6,2,2,169,0,25,171169.28,174728.62,233530.04,183605.13999999998,178435.66571428574,20162.441292749863,198213.10142857142,60373.508298330176,190450.34033333333,45059.811018301254,1,0,0,1995
2025-06-19,182944.02,521,0.2,1.0,2025,6,2,3,170,0,25,169153.23,172365.21,242947.16,177184.47,177639.18142857144,20441.481304942285,193614.75785714286,59926.653786239476,190074.56533333333,45193.09659984126,1,0,0,1996
2025-06-20,131376.24,368,0.05,1.0,2025,6,2,4,171,0,25,182944.02,143885.45,48653.13,139220.11000000002,179150.44,20377.537338915325,189328.81928571427,58249.23823556309,190289.62300000002,45141.556054534376,1,0,0,1997
2025-06-21,210407.62,605,0.1,1.0,2025,6,2,5,172,1,25,131376.24,207588.92,281032.5,213042.91,177363.41,24179.41445523081,195237.61285714287,45732.2617353385,188548.65966666667,46397.91099318072,1,0,0,1998
2025-06-22,201950.72,598,0.15,1.0,2025,6,2,6,173,1,25,210407.62,194146.4,273723.8,192825.46,177766.08142857143,24782.614370411735,190192.9785714286,38929.726322784685,189656.09799999997,46513.65944782267,1,0,0,1999
2025-06-23,183166.74,500,0.1,1.0,2025,6,2,0,174,0,26,201950.72,185165.78,260431.25,186373.89,178880.9842857143,25797.120956475952,185066.33000000002,31002.106240221987,191747.11833333335,45568.55116580497,1,0,0,2000
2025-06-24,186766.02,535,0.15,1.0,2025,6,2,1,175,0,26,183166.74,171169.28,185615.88,180597.74,178595.40714285715,25726.921251867916,179547.43642857144,22174.171314519008,190751.24599999998,45413.294462301375,1,0,0,2001
2025-06-25,172524.41999999998,501,0.05,1.0,2025,6,2,2,176,0,26,186766.02,169153.23,174728.62,173966.55,180823.51285714286,25651.859020351912,179629.5892857143,22200.49862472646,190549.26466666668,45417.22591038518,1,0,0,2002
2025-06-26,168326.84,471,0.05,1.0,2025,6,2,3,177,0,26,172524.41999999998,182944.02,172365.21,164808.66,181305.11142857143,25426.898838296547,179472.14642857146,22245.699159989224,190087.61566666665,45531.374385721116,1,0,0,2003
2025-06-27,138047.28,396,0.15,1.0,2025,6,2,4,178,0,26,168326.84,131376.24,143885.45,137483.95,179216.94285714286,25866.2891272504,179183.69142857144,22370.772701634156,189678.58566666668,45674.45902189776,1,0,0,2004
2025-06-28,205397.52,593,0.05,1.0,2025,6,2,5,179,1,26,138047.28,210407.62,207588.92,210569.57,180169.94857142857,23854.560115947806,178766.67928571426,23121.207441147162,188481.27666666667,46562.69307153945,1,0,0,2005
2025-06-29,200746.53,549,0.25,1.0,2025,6,2,6,180,1,26,205397.52,201950.72,194146.4,194591.03,179454.21999999997,22850.12014920245,178610.1507142857,22917.595082283,189834.23866666667,46440.654944897346,1,0,0,2006
